County Name,Date,Year,Month,Day,Hour,PM2.5,PM10,NO2,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),wind_speed_100m (km/h),Average Traffic Density
Cook,2022-01-17,2022,1,17,2,13.1,31.0,15.0,-4.7,78,0.0,29.0,
Cook,2022-01-17,2022,1,17,3,16.3,31.0,12.5,-4.6,78,0.0,26.6,
Cook,2022-01-17,2022,1,17,4,11.2,28.0,14.2,-4.8,77,0.0,36.7,
Cook,2022-01-17,2022,1,17,5,14.3,30.0,14.9,-5.4,77,0.0,35.2,
Cook,2022-01-17,2022,1,17,6,13.0,24.0,15.3,-5.1,76,0.0,31.3,
Cook,2022-01-17,2022,1,17,7,10.4,28.0,16.0,-4.9,75,0.0,29.8,
Cook,2022-01-17,2022,1,17,8,10.4,28.0,15.0,-4.5,74,0.0,27.1,
Cook,2022-01-17,2022,1,17,9,12.7,27.0,13.9,-3.6,71,0.0,34.1,
Cook,2022-01-17,2022,1,17,10,12.6,30.0,10.2,-2.8,67,0.0,34.2,
Cook,2022-01-17,2022,1,17,11,8.9,33.0,8.9,-2.0,64,0.0,33.1,
Cook,2022-01-17,2022,1,17,12,11.4,41.0,8.7,-1.7,64,0.0,32.1,
Cook,2022-01-17,2022,1,17,13,10.0,43.0,8.5,-1.4,64,0.0,32.4,
Cook,2022-01-17,2022,1,17,14,9.3,54.0,8.8,-1.6,65,0.0,29.3,
Cook,2022-01-17,2022,1,17,15,12.4,59.0,9.1,-1.7,66,0.0,28.9,
Cook,2022-01-17,2022,1,17,16,10.5,37.0,8.9,-1.9,66,0.0,27.3,
Cook,2022-01-17,2022,1,17,17,6.7,40.0,8.1,-3.2,71,0.0,25.1,
Cook,2022-01-17,2022,1,17,18,5.2,42.0,10.5,-3.8,71,0.0,19.2,
Cook,2022-01-17,2022,1,17,19,7.0,33.0,13.2,-3.8,69,0.0,22.4,
Cook,2022-01-17,2022,1,17,20,9.8,30.0,12.9,-3.8,70,0.0,23.3,
Cook,2022-01-17,2022,1,17,21,9.3,27.0,10.6,-4.3,75,0.0,22.1,
Cook,2022-01-17,2022,1,17,22,6.2,26.0,12.5,-4.6,81,0.0,22.2,
Cook,2022-01-17,2022,1,17,23,4.9,25.0,14.3,-5.0,85,0.0,23.5,
Cook,2022-01-18,2022,1,18,0,8.7,25.0,14.5,-5.4,87,0.0,24.7,
Cook,2022-01-18,2022,1,18,1,6.8,26.0,14.1,-6.2,87,0.0,23.5,
Cook,2022-01-18,2022,1,18,2,8.4,27.0,14.9,-6.7,87,0.0,20.8,
Cook,2022-01-18,2022,1,18,3,8.9,28.0,18.1,-7.1,87,0.0,20.5,
Cook,2022-01-18,2022,1,18,4,9.0,32.0,25.4,-7.3,86,0.0,20.3,
Cook,2022-01-18,2022,1,18,5,13.3,32.0,25.5,-7.4,85,0.0,19.3,
Cook,2022-01-18,2022,1,18,6,12.5,38.0,24.2,-7.0,84,0.0,19.3,
Cook,2022-01-18,2022,1,18,7,19.0,38.0,23.8,-6.0,81,0.0,22.4,
Cook,2022-01-18,2022,1,18,8,10.5,31.0,19.2,-5.1,78,0.0,24.5,
Cook,2022-01-18,2022,1,18,9,11.6,27.0,13.0,-3.7,74,0.0,28.1,
Cook,2022-01-18,2022,1,18,10,12.3,42.0,8.8,-1.4,70,0.0,28.1,
Cook,2022-01-18,2022,1,18,11,9.3,56.0,8.3,0.7,68,0.0,31.0,
Cook,2022-01-18,2022,1,18,12,7.3,48.0,6.0,2.8,67,0.0,36.0,
Cook,2022-01-18,2022,1,18,13,51.9,60.0,6.1,4.3,67,0.0,37.1,
Cook,2022-01-18,2022,1,18,14,7.5,72.0,6.6,5.5,63,0.0,42.0,
Cook,2022-01-18,2022,1,18,15,5.1,84.0,7.6,5.8,63,0.0,45.7,
Cook,2022-01-18,2022,1,18,16,6.1,42.0,8.8,5.7,62,0.0,49.9,
Cook,2022-01-18,2022,1,18,17,6.4,44.0,9.5,5.0,63,0.0,48.8,
Cook,2022-01-18,2022,1,18,18,7.0,29.0,8.8,3.5,69,0.0,55.4,
Cook,2022-01-18,2022,1,18,19,4.9,30.0,8.1,3.5,70,0.0,59.0,
Cook,2022-01-18,2022,1,18,20,3.6,22.0,6.6,3.8,71,0.0,58.2,
Cook,2022-01-18,2022,1,18,21,7.0,23.0,6.4,4.4,72,0.0,56.5,
Cook,2022-01-18,2022,1,18,22,9.6,18.0,6.9,4.5,73,0.0,55.6,
Cook,2022-01-18,2022,1,18,23,8.0,14.0,7.4,4.3,74,0.0,55.5,
Cook,2022-01-19,2022,1,19,0,5.1,19.0,5.4,3.7,77,0.0,51.1,
Cook,2022-01-19,2022,1,19,1,6.4,22.0,5.3,2.6,82,0.0,45.9,
Cook,2022-01-19,2022,1,19,2,10.3,26.0,6.8,1.6,88,0.0,40.0,
Cook,2022-01-19,2022,1,19,3,8.4,24.0,6.2,1.3,88,0.0,35.6,
Cook,2022-01-19,2022,1,19,4,9.2,20.0,7.0,0.6,86,0.0,33.5,
Cook,2022-01-19,2022,1,19,5,7.3,23.0,7.6,-1.2,83,0.0,36.0,
Cook,2022-01-19,2022,1,19,6,6.7,29.0,7.8,-1.4,73,0.0,33.6,
Cook,2022-01-19,2022,1,19,7,7.1,37.0,12.4,-3.4,71,0.0,32.9,
Cook,2022-01-19,2022,1,19,8,5.6,35.0,11.2,-4.5,66,0.0,31.9,
Cook,2022-01-19,2022,1,19,9,3.6,41.0,8.5,-5.2,60,0.0,32.9,
Cook,2022-01-19,2022,1,19,10,5.5,55.0,8.0,-5.6,59,0.0,31.5,
Cook,2022-01-19,2022,1,19,11,9.0,106.0,8.3,-5.9,56,0.0,29.5,
Cook,2022-01-19,2022,1,19,12,11.2,100.0,7.1,-6.1,55,0.0,28.4,
Cook,2022-01-19,2022,1,19,13,12.5,80.0,6.5,-6.0,52,0.0,29.1,
Cook,2022-01-19,2022,1,19,14,11.7,87.0,7.0,-6.2,49,0.0,30.8,
Cook,2022-01-19,2022,1,19,15,10.0,63.0,9.7,-6.6,47,0.0,31.4,
Cook,2022-01-19,2022,1,19,16,6.5,56.0,13.1,-7.3,47,0.0,31.7,
Cook,2022-01-19,2022,1,19,17,3.6,29.0,15.3,-8.3,49,0.0,31.8,
Cook,2022-01-19,2022,1,19,18,6.2,21.0,12.9,-8.7,54,0.0,25.7,
Cook,2022-01-19,2022,1,19,19,4.9,33.0,9.4,-9.1,54,0.0,28.4,
Cook,2022-01-19,2022,1,19,20,4.9,32.0,8.1,-9.4,55,0.0,29.2,
Cook,2022-01-19,2022,1,19,21,7.5,33.0,10.7,-9.8,56,0.0,30.5,
Cook,2022-01-19,2022,1,19,22,6.9,28.0,10.8,-10.4,57,0.0,31.2,
Cook,2022-01-19,2022,1,19,23,9.4,24.0,12.4,-10.7,56,0.0,31.2,
Cook,2022-01-20,2022,1,20,0,7.2,25.0,14.7,-11.1,56,0.0,28.4,
Cook,2022-01-20,2022,1,20,1,5.2,23.0,14.8,-11.4,55,0.0,28.3,
Cook,2022-01-20,2022,1,20,2,4.3,20.0,17.1,-11.7,55,0.0,29.5,
Cook,2022-01-20,2022,1,20,3,4.5,23.0,18.6,-12.0,55,0.0,30.0,
Cook,2022-01-20,2022,1,20,4,5.1,22.0,18.9,-12.5,56,0.0,31.2,
Cook,2022-01-20,2022,1,20,5,6.2,22.0,19.8,-12.8,57,0.0,30.8,
Cook,2022-01-20,2022,1,20,6,6.0,27.0,19.3,-13.6,59,0.0,27.3,
Cook,2022-01-20,2022,1,20,7,4.9,35.0,18.0,-13.7,59,0.0,26.6,
Cook,2022-01-20,2022,1,20,8,7.5,39.0,14.3,-13.4,57,0.0,25.5,
Cook,2022-01-20,2022,1,20,9,6.0,41.0,20.2,-12.3,52,0.0,22.9,
Cook,2022-01-20,2022,1,20,10,7.7,52.0,20.1,-10.8,49,0.0,20.8,
Cook,2022-01-20,2022,1,20,11,9.4,52.0,12.0,-9.3,46,0.0,20.5,
Cook,2022-01-20,2022,1,20,12,8.4,58.0,10.2,-8.4,44,0.0,20.6,
Cook,2022-01-20,2022,1,20,13,6.3,41.0,10.3,-8.0,44,0.0,20.9,
Cook,2022-01-20,2022,1,20,14,4.6,40.0,10.2,-7.7,46,0.0,21.3,
Cook,2022-01-20,2022,1,20,15,3.5,36.0,13.6,-8.0,45,0.0,21.3,
Cook,2022-01-20,2022,1,20,16,2.4,30.0,13.2,-8.3,46,0.0,19.8,
Cook,2022-01-20,2022,1,20,17,3.1,28.0,16.9,-8.7,51,0.0,19.8,
Cook,2022-01-20,2022,1,20,18,2.5,38.0,21.0,-8.7,61,0.0,16.6,
Cook,2022-01-20,2022,1,20,19,4.2,25.0,25.5,-8.6,63,0.0,15.8,
Cook,2022-01-20,2022,1,20,20,6.2,21.0,30.5,-8.7,65,0.0,15.1,
Cook,2022-01-20,2022,1,20,21,6.6,38.0,30.5,-8.8,68,0.0,14.5,
Cook,2022-01-20,2022,1,20,22,8.4,34.0,31.3,-9.0,71,0.0,13.6,
Cook,2022-01-20,2022,1,20,23,8.0,39.0,31.0,-9.1,73,0.0,13.4,
Cook,2022-01-21,2022,1,21,0,5.4,35.0,34.6,-9.3,73,0.0,14.5,
Cook,2022-01-21,2022,1,21,1,6.8,27.0,34.9,-9.4,68,0.0,15.5,
Cook,2022-01-21,2022,1,21,2,9.2,34.0,36.1,-9.5,65,0.0,18.1,
Cook,2022-01-21,2022,1,21,3,9.1,20.0,36.5,-9.4,65,0.0,20.4,
Cook,2022-01-21,2022,1,21,4,7.6,26.0,36.6,-9.3,67,0.0,18.9,
Cook,2022-01-21,2022,1,21,5,11.2,18.0,39.4,-9.2,67,0.0,16.6,
Cook,2022-01-21,2022,1,21,6,11.5,26.0,44.2,-9.9,54,0.0,8.6,
Cook,2022-01-21,2022,1,21,7,10.0,53.0,45.0,-10.2,51,0.0,10.0,
Cook,2022-01-21,2022,1,21,8,15.1,104.0,36.6,-10.0,51,0.0,11.7,
Cook,2022-01-21,2022,1,21,9,26.8,131.0,34.0,-8.6,51,0.0,11.0,
Cook,2022-01-21,2022,1,21,10,23.8,148.0,13.3,-6.8,54,0.0,13.9,
Cook,2022-01-21,2022,1,21,11,11.9,54.0,9.6,-5.4,47,0.0,16.7,
Cook,2022-01-21,2022,1,21,12,9.5,48.0,8.5,-4.7,40,0.0,16.6,
Cook,2022-01-21,2022,1,21,13,5.8,42.0,7.7,-4.2,42,0.0,14.8,
Cook,2022-01-21,2022,1,21,14,6.6,37.0,7.4,-3.8,43,0.0,15.5,
Cook,2022-01-21,2022,1,21,15,7.1,45.0,7.6,-3.8,41,0.0,17.0,
Cook,2022-01-21,2022,1,21,16,6.4,41.0,11.3,-4.2,39,0.0,18.8,
Cook,2022-01-21,2022,1,21,17,4.6,35.0,16.9,-5.7,42,0.0,18.9,
Cook,2022-01-21,2022,1,21,18,5.2,43.0,24.5,-6.7,58,0.0,20.5,
Cook,2022-01-21,2022,1,21,19,4.6,50.0,28.1,-7.2,59,0.0,20.9,
Cook,2022-01-21,2022,1,21,20,6.7,42.0,19.1,-7.7,60,0.0,22.8,
Cook,2022-01-21,2022,1,21,21,9.1,52.0,23.0,-7.8,59,0.0,26.6,
Cook,2022-01-21,2022,1,21,22,8.8,26.0,18.1,-7.8,57,0.0,33.2,
Cook,2022-01-21,2022,1,21,23,7.6,40.0,15.7,-7.8,55,0.0,31.7,
Cook,2022-01-22,2022,1,22,0,9.0,35.0,12.3,-7.8,54,0.0,32.9,
Cook,2022-01-22,2022,1,22,1,9.3,28.0,8.1,-7.4,53,0.0,35.9,
Cook,2022-01-22,2022,1,22,2,8.0,25.0,7.2,-7.4,53,0.0,38.2,
Cook,2022-01-22,2022,1,22,3,12.0,33.0,6.6,-7.2,52,0.0,39.4,
Cook,2022-01-22,2022,1,22,4,12.8,39.0,6.1,-7.0,51,0.0,39.5,
Cook,2022-01-22,2022,1,22,5,12.3,47.0,6.0,-6.7,53,0.1,41.0,
Cook,2022-01-22,2022,1,22,6,12.3,75.0,7.3,-6.8,63,0.2,34.7,
Cook,2022-01-22,2022,1,22,7,11.1,37.0,8.2,-6.4,62,0.0,34.0,
Cook,2022-01-22,2022,1,22,8,12.7,40.0,8.9,-6.0,60,0.0,33.3,
Cook,2022-01-22,2022,1,22,9,11.1,40.0,7.7,-5.3,57,0.0,35.6,
Cook,2022-01-22,2022,1,22,10,12.3,54.0,6.9,-4.6,54,0.0,35.5,
Cook,2022-01-22,2022,1,22,11,11.7,73.0,6.1,-3.9,51,0.0,34.7,
Cook,2022-01-22,2022,1,22,12,11.5,65.0,5.0,-2.2,46,0.0,35.1,
Cook,2022-01-22,2022,1,22,13,9.4,68.0,4.4,-0.6,45,0.0,34.5,
Cook,2022-01-22,2022,1,22,14,8.1,55.0,4.5,0.7,45,0.0,39.3,
Cook,2022-01-22,2022,1,22,15,7.6,54.0,4.6,0.3,49,0.0,37.0,
Cook,2022-01-22,2022,1,22,16,4.6,41.0,5.5,-0.8,53,0.0,29.9,
Cook,2022-01-22,2022,1,22,17,2.0,39.0,6.6,-2.3,57,0.0,27.8,
Cook,2022-01-22,2022,1,22,18,2.1,36.0,5.8,-3.6,58,0.0,31.2,
Cook,2022-01-22,2022,1,22,19,3.5,30.0,6.5,-4.0,54,0.0,30.5,
Cook,2022-01-22,2022,1,22,20,4.7,28.0,4.8,-4.5,52,0.0,29.4,
Cook,2022-01-22,2022,1,22,21,3.2,24.0,6.0,-5.1,53,0.0,31.0,
Cook,2022-01-22,2022,1,22,22,2.7,26.0,6.8,-5.4,54,0.1,27.6,
Cook,2022-01-22,2022,1,22,23,4.8,43.0,7.3,-5.8,59,0.3,23.2,
Cook,2022-01-23,2022,1,23,0,4.5,21.0,8.1,-6.0,62,0.3,14.2,
Cook,2022-01-23,2022,1,23,1,4.5,22.0,25.3,-6.0,65,0.5,9.2,
Cook,2022-01-23,2022,1,23,2,4.8,20.0,20.6,-6.0,69,0.7,5.8,
Cook,2022-01-23,2022,1,23,3,4.8,21.0,13.6,-6.0,76,1.0,6.5,
Cook,2022-01-23,2022,1,23,4,5.7,16.0,11.6,-6.0,82,1.4,15.0,
Cook,2022-01-23,2022,1,23,5,7.2,21.0,18.9,-5.7,86,1.1,23.7,
Cook,2022-01-23,2022,1,23,6,5.1,17.0,20.3,-4.2,85,0.6,33.0,
Cook,2022-01-23,2022,1,23,7,3.4,22.0,14.9,-4.1,82,0.4,42.6,
Cook,2022-01-23,2022,1,23,8,1.8,17.0,10.6,-5.3,84,0.3,39.1,
Cook,2022-01-23,2022,1,23,9,1.8,20.0,8.2,-7.5,85,0.2,42.2,
Cook,2022-01-23,2022,1,23,10,3.3,21.0,7.5,-8.9,80,0.1,41.4,
Cook,2022-01-23,2022,1,23,11,3.1,24.0,8.5,-8.7,75,0.0,37.9,
Cook,2022-01-23,2022,1,23,12,4.8,26.0,7.3,-8.1,70,0.0,34.1,
Cook,2022-01-23,2022,1,23,13,5.6,22.0,8.5,-7.7,64,0.0,29.7,
Cook,2022-01-23,2022,1,23,14,4.7,22.0,10.2,-7.5,59,0.0,22.9,
Cook,2022-01-23,2022,1,23,15,3.0,39.0,9.7,-7.9,56,0.0,19.0,
Cook,2022-01-23,2022,1,23,16,2.3,34.0,11.8,-9.4,60,0.0,18.6,
Cook,2022-01-23,2022,1,23,17,2.0,31.0,15.9,-11.7,68,0.0,21.9,
Cook,2022-01-23,2022,1,23,18,4.0,39.0,19.5,-11.5,70,0.0,21.1,
Cook,2022-01-23,2022,1,23,19,4.2,40.0,26.8,-12.8,71,0.0,17.6,
Cook,2022-01-23,2022,1,23,20,4.7,45.0,34.0,-16.1,74,0.0,15.0,
Cook,2022-01-23,2022,1,23,21,6.4,53.0,29.5,-16.6,74,0.0,15.5,
Cook,2022-01-23,2022,1,23,22,8.8,54.0,19.2,-17.1,74,0.0,18.2,
Cook,2022-01-23,2022,1,23,23,11.2,38.0,14.0,-17.4,73,0.0,20.6,
Cook,2022-01-24,2022,1,24,0,9.5,37.0,14.8,-15.9,70,0.0,23.2,
Cook,2022-01-24,2022,1,24,1,13.2,31.0,14.1,-11.5,66,0.1,25.1,
Cook,2022-01-24,2022,1,24,2,10.4,28.0,13.5,-10.1,66,0.1,26.8,
Cook,2022-01-24,2022,1,24,3,6.7,17.0,10.6,-9.1,68,0.1,29.2,
Cook,2022-01-24,2022,1,24,4,5.1,19.0,10.3,-8.4,71,0.1,30.1,
Cook,2022-01-24,2022,1,24,5,6.4,20.0,11.5,-7.8,76,0.3,28.3,
Cook,2022-01-24,2022,1,24,6,6.2,17.0,15.0,-7.2,82,0.6,29.3,
Cook,2022-01-24,2022,1,24,7,5.8,19.0,15.3,-6.8,85,0.7,28.8,
Cook,2022-01-24,2022,1,24,8,7.1,18.0,29.9,-6.2,86,0.7,29.5,
Cook,2022-01-24,2022,1,24,9,8.7,26.0,12.0,-5.6,87,0.4,26.7,
Cook,2022-01-24,2022,1,24,10,8.8,28.0,23.1,-4.8,87,0.3,18.9,
Cook,2022-01-24,2022,1,24,11,11.6,29.0,21.9,-3.6,83,0.1,23.1,
Cook,2022-01-24,2022,1,24,12,8.4,29.0,15.2,-3.1,80,0.0,24.1,
Cook,2022-01-24,2022,1,24,13,6.4,29.0,13.7,-2.7,77,0.0,24.0,
Cook,2022-01-24,2022,1,24,14,8.2,28.0,13.9,-2.8,75,0.0,25.3,
Cook,2022-01-24,2022,1,24,15,9.7,30.0,17.5,-3.4,73,0.0,27.2,
Cook,2022-01-24,2022,1,24,16,11.5,30.0,17.6,-4.4,74,0.0,30.5,
Cook,2022-01-24,2022,1,24,17,9.3,26.0,21.7,-6.1,72,0.0,33.7,
Cook,2022-01-24,2022,1,24,18,8.2,15.0,21.6,-8.3,76,0.0,32.9,
Cook,2022-01-24,2022,1,24,19,9.5,11.0,25.2,-10.0,76,0.0,35.5,
Cook,2022-01-24,2022,1,24,20,7.4,24.0,28.6,-11.1,76,0.0,32.7,
Cook,2022-01-24,2022,1,24,21,5.8,28.0,31.0,-11.9,77,0.0,31.6,
Cook,2022-01-24,2022,1,24,22,9.2,27.0,30.4,-12.6,75,0.0,32.6,
Cook,2022-01-24,2022,1,24,23,8.6,25.0,12.5,-13.1,75,0.0,34.4,
Cook,2022-01-25,2022,1,25,0,6.5,22.0,22.8,-13.5,75,0.0,34.9,
Cook,2022-01-25,2022,1,25,1,6.2,16.0,23.1,-14.2,75,0.0,36.1,
Cook,2022-01-25,2022,1,25,2,6.4,19.0,24.2,-14.8,75,0.0,35.9,
Cook,2022-01-25,2022,1,25,3,6.5,21.0,26.7,-15.4,75,0.0,34.9,
Cook,2022-01-25,2022,1,25,4,5.2,21.0,29.6,-16.1,74,0.0,34.4,
Cook,2022-01-25,2022,1,25,5,4.7,25.0,29.6,-16.8,74,0.0,34.1,
Cook,2022-01-25,2022,1,25,6,7.3,27.0,35.7,-16.9,74,0.0,31.6,
Cook,2022-01-25,2022,1,25,7,8.0,29.0,33.0,-17.8,74,0.0,30.3,
Cook,2022-01-25,2022,1,25,8,11.4,33.0,26.5,-18.0,73,0.0,29.8,
Cook,2022-01-25,2022,1,25,9,9.3,36.0,18.7,-17.6,73,0.0,29.6,
Cook,2022-01-25,2022,1,25,10,10.8,58.0,13.9,-16.5,70,0.0,29.7,
Cook,2022-01-25,2022,1,25,11,12.7,39.0,9.8,-15.1,66,0.0,24.3,
Cook,2022-01-25,2022,1,25,12,10.9,32.0,7.5,-13.8,63,0.0,23.1,
Cook,2022-01-25,2022,1,25,13,7.6,61.0,7.1,-12.8,62,0.0,24.1,
Cook,2022-01-25,2022,1,25,14,7.3,66.0,8.1,-12.4,60,0.0,24.4,
Cook,2022-01-25,2022,1,25,15,7.5,72.0,10.9,-12.7,62,0.0,23.2,
Cook,2022-01-25,2022,1,25,16,9.0,68.0,17.6,-13.7,65,0.0,23.6,
Cook,2022-01-25,2022,1,25,17,7.6,56.0,16.3,-15.1,70,0.0,26.7,
Cook,2022-01-25,2022,1,25,18,6.9,49.0,16.9,-15.7,73,0.0,32.8,
Cook,2022-01-25,2022,1,25,19,11.2,8.0,18.5,-16.9,74,0.0,32.7,
Cook,2022-01-25,2022,1,25,20,10.9,46.0,29.4,-17.9,73,0.0,31.9,
Cook,2022-01-25,2022,1,25,21,9.1,34.0,21.5,-18.5,73,0.0,31.7,
Cook,2022-01-25,2022,1,25,22,11.3,38.0,25.8,-19.1,73,0.0,30.4,
Cook,2022-01-25,2022,1,25,23,9.8,38.0,20.4,-19.7,73,0.0,30.5,
Cook,2022-01-26,2022,1,26,0,7.4,39.0,22.7,-20.1,73,0.0,29.7,
Cook,2022-01-26,2022,1,26,1,8.0,25.0,23.3,-20.5,72,0.0,28.6,
Cook,2022-01-26,2022,1,26,2,7.4,31.0,23.8,-21.1,72,0.0,29.1,
Cook,2022-01-26,2022,1,26,3,8.2,35.0,24.4,-21.6,72,0.0,29.0,
Cook,2022-01-26,2022,1,26,4,11.9,30.0,30.8,-22.4,72,0.0,28.2,
Cook,2022-01-26,2022,1,26,5,10.9,42.0,33.7,-22.9,73,0.0,26.9,
Cook,2022-01-26,2022,1,26,6,8.7,51.0,34.9,-22.7,71,0.0,22.7,
Cook,2022-01-26,2022,1,26,7,8.9,51.0,33.2,-24.0,72,0.0,19.3,
Cook,2022-01-26,2022,1,26,8,13.6,49.0,40.8,-24.4,73,0.0,18.7,
Cook,2022-01-26,2022,1,26,9,17.3,72.0,23.7,-23.6,74,0.0,20.2,
Cook,2022-01-26,2022,1,26,10,20.6,94.0,16.4,-22.1,72,0.0,23.0,
Cook,2022-01-26,2022,1,26,11,25.0,78.0,10.5,-19.8,66,0.0,24.3,
Cook,2022-01-26,2022,1,26,12,16.1,63.0,10.2,-17.9,64,0.0,18.1,
Cook,2022-01-26,2022,1,26,13,12.6,65.0,10.4,-16.4,62,0.0,16.4,
Cook,2022-01-26,2022,1,26,14,10.4,62.0,13.2,-15.3,62,0.0,17.1,
Cook,2022-01-26,2022,1,26,15,12.3,69.0,15.3,-14.9,66,0.0,20.3,
Cook,2022-01-26,2022,1,26,16,10.0,60.0,13.4,-15.4,66,0.0,22.8,
Cook,2022-01-26,2022,1,26,17,11.5,61.0,18.3,-16.6,67,0.0,24.3,
Cook,2022-01-26,2022,1,26,18,9.8,45.0,23.5,-15.7,69,0.0,33.8,
Cook,2022-01-26,2022,1,26,19,11.4,46.0,21.1,-15.4,65,0.0,38.7,
Cook,2022-01-26,2022,1,26,20,16.7,45.0,21.9,-14.5,62,0.0,40.2,
Cook,2022-01-26,2022,1,26,21,11.8,38.0,15.9,-13.4,60,0.0,42.6,
Cook,2022-01-26,2022,1,26,22,15.6,33.0,14.7,-12.7,59,0.0,42.4,
Cook,2022-01-26,2022,1,26,23,12.2,58.0,11.3,-12.3,60,0.0,42.6,
Cook,2022-01-27,2022,1,27,0,10.0,38.0,12.0,-11.6,60,0.0,42.9,
Cook,2022-01-27,2022,1,27,1,9.3,33.0,9.8,-10.7,60,0.0,41.8,
Cook,2022-01-27,2022,1,27,2,8.0,34.0,9.9,-10.1,60,0.0,42.7,
Cook,2022-01-27,2022,1,27,3,8.0,32.0,10.3,-9.0,60,0.0,44.7,
Cook,2022-01-27,2022,1,27,4,10.1,34.0,9.9,-8.1,60,0.0,44.9,
Cook,2022-01-27,2022,1,27,5,10.2,35.0,10.7,-8.0,60,0.0,41.9,
Cook,2022-01-27,2022,1,27,6,9.1,41.0,12.6,-6.6,60,0.0,41.8,
Cook,2022-01-27,2022,1,27,7,8.2,48.0,16.1,-6.3,62,0.0,39.5,
Cook,2022-01-27,2022,1,27,8,10.8,59.0,16.2,-6.3,63,0.0,38.0,
Cook,2022-01-27,2022,1,27,9,11.1,58.0,12.1,-5.3,66,0.0,37.2,
Cook,2022-01-27,2022,1,27,10,10.7,65.0,8.1,-4.2,67,0.0,36.4,
Cook,2022-01-27,2022,1,27,11,9.8,74.0,8.0,-3.4,68,0.0,34.8,
Cook,2022-01-27,2022,1,27,12,8.4,65.0,10.7,-2.1,69,0.0,33.1,
Cook,2022-01-27,2022,1,27,13,10.5,56.0,9.6,-1.3,71,0.0,28.7,
Cook,2022-01-27,2022,1,27,14,9.5,64.0,10.4,-0.8,73,0.0,25.5,
Cook,2022-01-27,2022,1,27,15,7.6,66.0,11.1,-0.9,78,0.0,24.7,
Cook,2022-01-27,2022,1,27,16,6.4,65.0,16.5,-1.4,81,0.0,25.7,
Cook,2022-01-27,2022,1,27,17,9.8,59.0,27.7,-2.4,83,0.0,25.4,
Cook,2022-01-27,2022,1,27,18,7.6,44.0,29.2,-4.1,82,0.0,20.6,
Cook,2022-01-27,2022,1,27,19,6.9,40.0,33.1,-3.8,84,0.0,24.4,
Cook,2022-01-27,2022,1,27,20,8.6,39.0,31.4,-3.5,87,0.2,18.7,
Cook,2022-01-27,2022,1,27,21,8.2,36.0,10.8,-2.4,83,0.1,26.7,
Cook,2022-01-27,2022,1,27,22,5.4,14.0,10.3,-2.3,74,0.1,31.2,
Cook,2022-01-27,2022,1,27,23,4.0,17.0,12.8,-2.6,72,0.1,32.0,
Cook,2022-01-28,2022,1,28,0,3.3,16.0,15.3,-2.8,70,0.0,29.8,
Cook,2022-01-28,2022,1,28,1,1.6,19.0,12.2,-3.2,70,0.0,29.4,
Cook,2022-01-28,2022,1,28,2,2.0,14.0,8.6,-3.8,81,0.2,27.0,
Cook,2022-01-28,2022,1,28,3,1.4,15.0,20.0,-4.3,82,0.6,29.4,
Cook,2022-01-28,2022,1,28,4,4.4,20.0,16.5,-4.8,77,0.5,32.6,
Cook,2022-01-28,2022,1,28,5,3.6,19.0,10.2,-5.3,74,0.3,33.8,
Cook,2022-01-28,2022,1,28,6,2.8,18.0,9.6,-5.2,72,0.2,32.4,
Cook,2022-01-28,2022,1,28,7,6.6,20.0,11.3,-5.6,72,0.1,28.6,
Cook,2022-01-28,2022,1,28,8,4.7,22.0,12.8,-5.7,72,0.1,25.6,
Cook,2022-01-28,2022,1,28,9,4.7,20.0,26.2,-6.0,72,0.1,24.4,
Cook,2022-01-28,2022,1,28,10,10.1,18.0,9.3,-6.0,70,0.1,21.0,
Cook,2022-01-28,2022,1,28,11,10.3,29.0,22.3,-6.0,71,0.1,17.4,
Cook,2022-01-28,2022,1,28,12,10.1,32.0,19.7,-5.8,73,0.1,11.3,
Cook,2022-01-28,2022,1,28,13,8.4,34.0,17.8,-5.8,76,0.2,6.6,
Cook,2022-01-28,2022,1,28,14,6.2,28.0,18.7,-5.8,79,0.4,6.6,
Cook,2022-01-28,2022,1,28,15,5.8,36.0,23.3,-5.9,80,0.4,6.9,
Cook,2022-01-28,2022,1,28,16,6.6,36.0,17.3,-6.2,81,0.3,5.3,
Cook,2022-01-28,2022,1,28,17,7.5,32.0,35.8,-6.8,83,0.2,10.1,
Cook,2022-01-28,2022,1,28,18,5.6,51.0,36.7,-7.5,80,0.1,23.4,
Cook,2022-01-28,2022,1,28,19,5.6,56.0,29.3,-10.1,82,0.0,27.9,
Cook,2022-01-28,2022,1,28,20,6.8,43.0,29.1,-11.4,80,0.0,26.1,
Cook,2022-01-28,2022,1,28,21,7.5,56.0,34.5,-13.0,80,0.0,26.4,
Cook,2022-01-28,2022,1,28,22,6.7,53.0,33.0,-14.9,77,0.0,24.9,
Cook,2022-01-28,2022,1,28,23,12.4,42.0,36.0,-16.0,75,0.0,26.6,
Cook,2022-01-29,2022,1,29,0,10.0,36.0,35.1,-16.9,75,0.0,28.4,
Cook,2022-01-29,2022,1,29,1,7.8,35.0,33.5,-17.3,77,0.0,28.5,
Cook,2022-01-29,2022,1,29,2,5.6,32.0,26.3,-17.8,77,0.0,26.0,
Cook,2022-01-29,2022,1,29,3,6.2,43.0,22.7,-18.5,78,0.0,26.0,
